keywords,latitude,longitude,name,openingHoursFriday,openingHoursMonday,openingHoursSaturday,openingHoursSunday,openingHoursThursday,openingHoursTuesday,openingHoursWednesday
,"
         53.693084","
         10.787942","
         Rainer Nordhaus","
         05:00-22:00","
         05:00-22:00","
         05:00-22:00","
         06:00-22:00","
         05:00-22:00","
         05:00-22:00","
         05:00-22:00"
,"
         54.760774","
         9.176783","
         Herbert Pankratz","
         06:00-21:00","
         06:00-21:00","
         07:00-21:00","
         08:00-21:00","
         06:00-21:00","
         06:00-21:00","
         06:00-21:00"
,"
         54.900531","
         8.338848","
         Autohaus Heinrich Rosiergmbh&Co. Kg","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         09:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         51.3947267","
         -0.1739223","
         Wandle S.Stn Fs289","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         39.764115","
         30.557317","
         Sarar Sanayi","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         53.376442","
         9.006994000000001","
         Stephanie Tepperies","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         53.5287","
         8.615449","
         Rainer Tepperies","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.947842","
         9.233088","
         Philip Seppke","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         40.737788","
         22.985846","
         Lionis Georgios&Sia O.E.","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         40.077865","
         29.521563","
         Inegöl M","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         53.626353","
         8.824097","
         Torsten Heine","
         05:00-23:00","
         05:00-23:00","
         06:00-23:00","
         06:00-23:00","
         05:00-23:00","
         05:00-23:00","
         05:00-23:00"
,"
         53.654823","
         9.823739","
         Tanja Domanski","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.326326","
         10.058009","
         Thomas Petersen","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.214553","
         8.778013","
         Autocenter Schmolke Gmbh&Coaral-Großtankstelle Kg","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         08:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         53.511588","
         10.489365","
         Stefan Bergmann","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.363946","
         9.670771999999999","
         Bat Hüttener Berge Westssp Deutschland Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.289771","
         8.027331","
         Susanne Pabst","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.088563","
         9.096119","
         Arnika Schmidt","
         05:00-22:00","
         05:00-22:00","
         07:00-22:00","
         08:00-22:00","
         05:00-22:00","
         05:00-22:00","
         05:00-22:00"
,"
         53.786969","
         9.979260999999999","
         Rolf Bornholdt","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.900625","
         9.120834","
         Selami Kocpinar","
         05:00-23:00","
         05:00-23:00","
         06:00-23:00","
         08:00-23:00","
         05:00-23:00","
         05:00-23:00","
         05:00-23:00"
,"
         53.390616","
         10.045278","
         Dieter Jennrich","
         04:30-22:00","
         04:30-22:00","
         06:00-22:00","
         07:00-22:00","
         04:30-22:00","
         04:30-22:00","
         04:30-22:00"
,"
         54.307317","
         10.136652","
         Daniela Mohr","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.283081","
         8.902134999999999","
         Dirk Denker","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.522298","
         7.333697","
         Alfons Theilen","
         05:00-22:00","
         05:00-22:00","
         00:00-23:59","
         00:00-22:00","
         05:00-22:00","
         05:00-22:00","
         05:00-22:00"
,"
         52.3739","
         8.634455000000001","
         Andreas Warkentin","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.513351","
         7.677596","
         Stolle E.K., Inh.Thomas Stolle","
         05:00-23:59","
         05:00-23:59","
         06:00-23:59","
         08:00-23:59","
         05:00-23:59","
         05:00-23:59","
         05:00-23:59"
,"
         52.00203","
         10.13444","
         Benjamin Brückner","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         36.773457","
         22.919932","
         Avdoulos Vasilios","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.960097","
         10.260506","
         Markus Dierk","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.48686","
         8.475250000000001","
         Lutz Hinrichs","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.163343","
         10.55296","
         Thorsten Galgonek","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.116838","
         9.395177","
         Philip Seppke","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.718983","
         8.287125","
         Susanne Becker","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.811473","
         9.891109999999999","
         Hamed Riazi","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.19324","
         9.28877","
         René Tiebach","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.300115","
         10.092225","
         Kay Wolf","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.732233","
         8.764799","
         Susanne Studt","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.60063","
         10.10756","
         Eugen Hildebrandt","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.217715","
         10.896781","
         Jörg Plath","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.536555","
         10.064103","
         Frank Bremer","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.470125","
         9.713995000000001","
         Klaus Kallweit","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.572691","
         10.105178","
         Michael Schröder","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.156489","
         10.539728","
         Anja Selhorst","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.78773","
         10.064423","
         Thorsten Apel","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.27513","
         10.40115","
         Daniela Franz","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.995483","
         10.539466","
         Ralf Fehlhaber","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.59738","
         10.06499","
         Christel Köhler","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.48673","
         10.183926","
         Guido Wilczinski","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.51836","
         8.591729000000001","
         Rainer Tepperies","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.403338","
         10.166144","
         Joachim May","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.99597","
         9.800409999999999","
         Hamed Riazi","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.718132","
         9.759923000000001","
         Selami Kocpinar","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.494513","
         9.125982","
         Vanessa Bartels","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.262808","
         7.756124","
         Hans-Gerd Meiners","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.058059","
         8.938488","
         Daphne Schmidt","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.339506","
         10.21943","
         Joachim Von Pawlikowski-Cholewa","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.491601","
         8.078963999999999","
         Rita Tillmann","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.03965","
         9.480262","
         Alexander Czerwenka","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.021044","
         8.687843000000001","
         Peter Koss","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.034709","
         8.891318999999999","
         Martin Batty","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.80378","
         9.939171999999999","
         Silke Hermann","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.288421","
         9.507806","
         Kropp Tankstellen Gbr","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.382614","
         11.093949","
         Jörg Plath","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.52699","
         8.065329999999999","
         Renateötjen","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.31464","
         7.353673","
         Pludra Tankstellen-Abrechnungs Gmbh&Co. Kg","
         05:30-23:00","
         05:30-23:00","
         06:00-23:59","
         08:30-23:00","
         05:30-23:00","
         05:30-23:00","
         05:30-23:00"
,"
         53.91831","
         10.12781","
         Silke Hermann","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.657239","
         9.946128","
         Pts Tank&Shop Gmbh","
         05:00-20:00","
         05:00-20:00","
         05:00-20:00","
         07:00-20:00","
         05:00-20:00","
         05:00-20:00","
         05:00-20:00"
,"
         53.823555","
         10.504238","
         Wolfgang Kern","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.489809","
         10.115108","
         Rolf Clemens","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.784358","
         9.788167","
         Rolf Bornholdt","
         05:00-21:45","
         05:00-21:45","
         07:00-21:45","
         07:00-21:45","
         05:00-21:45","
         05:00-21:45","
         05:00-21:45"
,"
         52.197285","
         8.388175","
         Bat Grönegau Nordtebbe Mineralölhandel Gmbh&Co. Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.610033","
         9.313993","
         Marion Puttins","
         05:00-22:00","
         05:00-22:00","
         06:00-22:00","
         08:00-22:00","
         05:00-22:00","
         05:00-22:00","
         05:00-22:00"
,"
         53.745403","
         9.705667","
         Tanja Domanski","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.196053","
         8.384380999999999","
         Bat Grönegau Südjantzon&Hocke Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.270726","
         8.024831000000001","
         Q1 Energie Ag","
         06:00-23:59","
         06:00-23:59","
         06:00-23:59","
         07:00-23:59","
         06:00-23:59","
         06:00-23:59","
         06:00-23:59"
,"
         53.108754","
         9.983366999999999","
         Bat Brunautal Oststamer Rathaus&Motel Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.518977","
         9.464286","
         Christian Sievers","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.892037","
         8.415034","
         Julian Dohle","
         05:30-22:00","
         05:30-22:00","
         06:00-22:00","
         08:00-21:00","
         05:30-22:00","
         05:30-22:00","
         05:30-22:00"
,"
         53.840694","
         9.947762000000001","
         Markus Dierk","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.076215","
         10.495459","
         Jantzon&Hocke Kg","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         54.180082","
         9.929292999999999","
         Alexander Czerwenka","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.363391","
         9.872055","
         Andreas Hermann","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.090109","
         9.179622999999999","
         Bat Grundbergsee Südjohn Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.326102","
         7.429516","
         Salzbergener Autohof Gmbhflorian Fasch","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.040954","
         8.220333999999999","
         Bat Huntetal Ostgunnar Dohle Service Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.999475","
         9.181854","
         Bat Goldbach Nordharoon Scharifi","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.220212","
         11.058335","
         Bat Lappwald Nordrebekka Drinkut-Ahrens","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         41.075492","
         28.969707","
         Kagithane","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         41.007013","
         28.936866","
         Kizilelma","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         53.505483","
         10.090032","
         Ifc Gmbh","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.056956","
         8.199735","
         Heinemann Inh. M. U. T.Schultheiß Gbr","
         06:00-21:00","
         06:00-21:00","
         06:00-21:00","
         08:00-21:00","
         06:00-21:00","
         06:00-21:00","
         06:00-21:00"
,"
         54.525064","
         9.027525000000001","
         Anton Willer Mineralölhandelgmbh&Co. Kg","
         05:30-21:00","
         05:30-21:00","
         06:00-21:00","
         07:00-21:00","
         05:30-21:00","
         05:30-21:00","
         05:30-21:00"
,"
         54.316636","
         9.958019999999999","
         Anton Willer Mineralölhandelgmbh&Co. Kg","
         06:00-21:00","
         06:00-21:00","
         07:00-21:00","
         07:30-21:00","
         06:00-21:00","
         06:00-21:00","
         06:00-21:00"
,"
         54.323773","
         8.61225","
         Anton Willer Mineralölhandelgmbh&Co. Kg","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         54.091607","
         9.649015","
         Anton Willer Mineralölhandelgmbh&Co. Kg","
         05:30-23:00","
         05:30-23:00","
         06:00-23:00","
         06:00-23:00","
         05:30-23:00","
         05:30-23:00","
         05:30-23:00"
,"
         54.459448","
         9.538126","
         Anton Willer Mineralölhandelgmbh&Co. Kg","
         06:00-22:00","
         06:00-22:00","
         07:00-22:00","
         07:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         -32.827828","
         151.491349","
         Stanford Merthyr Auto","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         -27.474697","
         153.130089","
         BP Tingalpa","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         40.7325","
         30.1869","
         Esme","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
"
         wildbeancafe","
         50.034186","
         19.939887","
         Mateczny","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         47.22583568","
         7.61616823","
         BP Autobahn-Center Deitingen","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         37.207264","
         28.339971","
         Muglaçevre Yolu","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         36.953901","
         35.3133928","
         Midik","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         38.011556","
         23.785815","
         Kalipso 66/Chalandri","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.335031","
         23.72613","
         Kariamis G.-Mplatsiotis D. O.E","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         52.443588","
         16.909848","
         Piątka","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -31.08525","
         150.925367","
         BP Viaduct","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         36.5042222","
         -6.2759416","
         Cadiz","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.5861142","
         -0.4157799","
         BP Malthurst Barnetby","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.430956","
         29.971961","
         Tarhanlar","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         52.12359","
         5.28738","
         BP Express Soesterberg",,,,,,,
"
         wildbeancafe","
         51.53588646","
         5.47948597","
         BP De Sonse Heide",,,,,,,
,"
         49.880912","
         2.330407","
         Station BP  Amiens Santerre","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         50.721571","
         16.825734","
         Niemcza","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         45.170919","
         5.724136","
         Station BP  Grenoble Belledonn","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         37.912115","
         23.873773","
         Sinos Sotirios&Sia O.E.","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.486733","
         23.632206","
         Stamouli Bros O.E.","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.6262777","
         -0.6815388","
         E.S. BP Onil 2","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         49.433429","
         2.092978","
         Station BP  Beauvais","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         40.757517","
         30.414976","
         Erenler","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         39.1796528","
         22.7662583","
         Samaras Georgios Toy Xristoy","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         40.753413","
         24.576636","
         Karamanidis Konstantinos","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.578321","
         34.727478","
         Gore","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         47.40851","
         9.44593","
         Kreuz-Garage E. Bischof AG",,,,,,,
,"
         51.242142","
         -0.57607","
         Falcon Garage","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         53.773083","
         -2.681345","
         North End Service Station","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         50.72952","
         -2.01961","
         Hamworthy S.Stn Fs254","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         48.769637","
         1.98449","
         Station BP Trappes Sncf","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         37.955461","
         23.760438","
         Chatzidaki Maria&Sia E.E.","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         47.42612815","
         9.38761146","
         Emil Frey AG",,,,,,,
,"
         37.955144","
         23.766889","
         Pantazis St. Georgios","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         52.302495","
         5.035428","
         BP Weesp","
         06:00-23:00","
         06:00-23:00","
         08:00-23:00","
         08:00-23:00","
         06:00-23:00","
         06:00-23:00","
         06:00-23:00"
"
         wildbeancafe","
         47.58146831","
         8.6826831","
         BP Service Weinland Ost","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00","
         06:00-22:00"
,"
         37.055096","
         37.402222","
         Unaldi","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
"
         wildbeancafe","
         51.989481","
         15.222144","
         Gronów Ii","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         51.46189","
         -0.068862","
         Dulwich S.Stn Fs214","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         53.7139235","
         -1.9162559","
         BP Hillcrest Service Station","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         53.5705301","
         -2.2938466","
         BP Blackford Bridge Service Station","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
