keywords,latitude,longitude,name,openingHoursFriday,openingHoursMonday,openingHoursSaturday,openingHoursSunday,openingHoursThursday,openingHoursTuesday,openingHoursWednesday
,"
         -38.684316","
         176.106484","
         BP 2Go Tauhara",,,,,,,
,"
         -40.417712","
         175.594072","
         Linton Garage",,,,,,,
,"
         -45.251243","
         169.388479","
         Grant Ward",,,,,,,
,"
         -39.116649","
         173.956869","
         Heydon Priest",,,,,,,
,"
         -45.093591","
         170.972679","
         BP 2Go Oamaru",,,,,,,
,"
         -39.935969","
         175.569149","
         BP 2Go Hunterville","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -35.100181","
         173.778734","
         BP 2Go Kaeo Service Station",,,,,,,
,"
         -41.217148","
         175.457895","
         BP 2Go Martinborough Automotive","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -39.418868","
         175.399769","
         BP 2Go Ohakune",,,,,,,
,"
         -36.761648","
         174.724724","
         BP 2Go Target Road",,,,,,,
,"
         -43.481275","
         172.592777","
         Sawyers Arms BP",,,,,,,
,"
         -37.148009","
         175.549593","
         BP 2Go Thames",,,,,,,
,"
         -36.793345","
         174.746752","
         BP 2Go Motor Centre",,,,,,,
,"
         -40.952038","
         175.656231","
         BP 2Go Masterton",,,,,,,
,"
         -35.206016","
         173.917691","
         BP 2Go Waipapa",,,,,,,
,"
         -43.523801","
         172.36955","
         BP 2Go West Melton",,,,,,,
,"
         -43.3224","
         172.666","
         Woodend Service Station",,,,,,,
"
         wildbeancafe","
         -36.735417","
         174.726559","
         BP Connect Rosedale","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -42.718507","
         170.965747","
         BP 2Go Hokitika",,,,,,,
,"
         -37.072596","
         174.942669","
         BP 2Go Opaheke",,,,,,,
,"
         -41.306697","
         174.763235","
         BP Brooklyn",,,,,,,
,"
         -37.711494","
         175.210349","
         BP 2Go Horotiu","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -46.405915","
         168.392799","
         BP 2Go Ascot",,,,,,,
,"
         -41.1236093","
         173.010251","
         BP Motueka",,,,,,,
"
         wildbeancafe","
         -37.977469","
         175.756876","
         BP Connect Tirau","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -36.6065298","
         174.6631169","
         BP Millwater","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -41.131695","
         174.840198","
         Porirua Coco Opt","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -46.238368","
         169.734569","
         Balclutha Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -37.193089","
         174.981552","
         Bombay Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -36.918393","
         174.84502","
         Mt Wellington Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -36.772882","
         174.74178","
         Takapuna Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -36.660019","
         174.667036","
         Dairy Flat Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -39.626143","
         176.820554","
         Hastings Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -41.505688","
         173.959865","
         Blenheim Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -38.66438","
         178.005245","
         Gisborne Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -39.153882","
         174.20423","
         Inglewood Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -46.413256","
         168.357363","
         Invercargill Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -39.018675","
         174.221309","
         BP New Plymouth Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -43.542894","
         172.566877","
         Sockburn Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -43.462639","
         172.581412","
         Harewood Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -42.392246","
         173.679526","
         Kaikoura Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -40.9629","
         175.615164","
         Masterton Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -35.387937","
         174.012971","
         Moerewa Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -37.664759","
         176.194639","
         Mt Maunganui Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -39.425427","
         176.869639","
         Bay View Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -36.92379","
         174.811265","
         Onehunga Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -37.6714","
         175.151443","
         Ngaruawahia Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -37.08815","
         174.939596","
         Papakura Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -41.265298","
         173.273701","
         Port Nelson Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -38.053395","
         175.781905","
         Putaruru Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -45.020826","
         168.66282","
         Queenstown Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -38.13171","
         176.234361","
         Rotorua West Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -41.241174","
         174.908266","
         Seaview Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -45.884671","
         170.501474","
         Dunedin Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -37.038696","
         174.91379","
         Takanini Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -38.338105","
         175.166969","
         Te Kuiti Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -37.695722","
         176.07211","
         Te Puna Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -44.363887","
         171.241041","
         Timaru Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -38.215869","
         175.871944","
         Tokoroa Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -35.096429","
         173.257746","
         Kaitaia Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -39.47758","
         175.668975","
         Waiouru Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -38.626272","
         176.089023","
         Wairakei Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -39.947436","
         175.009296","
         Wanganui Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -35.753791","
         174.312648","
         Whangarei Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -36.836967","
         175.678064","
         Whitianga Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -37.00312695","
         174.86463093","
         Wiri Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -42.724741","
         170.981282","
         Hokitika Truck Stop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -41.181323","
         174.835296","
         Grenada North Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -43.897159","
         171.757909","
         Ashburton Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -36.986214","
         174.789388","
         Mangere Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -43.55104","
         172.517547","
         Hornby Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -40.629576","
         175.278711","
         Levin Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -35.854563","
         174.467423","
         Marsden Point Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -39.941495","
         176.589754","
         BP Waipawa Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -39.028843","
         174.173828","
         Bell Block Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -37.76662","
         175.239594","
         Hamilton Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -43.590633","
         172.380147","
         Rolleston Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -40.17726427","
         175.38558395","
         Bulls Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -40.333132","
         175.621532","
         Palmerston North Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -36.9336","
         174.887503","
         Highbrook Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
"
         wildbeancafe","
         -37.73876","
         176.106314","
         Tauriko Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -40.209936","
         176.094933","
         Dannevirke Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -38.0699113","
         176.7300872","
         BP Kawerau Truckstop","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         -33.615267","
         150.83354","
         BP Mcgraths Hill","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00","
         07:00-22:00"
,"
         38.977532","
         -89.09869","
         MEYER OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.822145","
         -88.955982","
         MEYER OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.817748","
         -88.87881","
         MEYER OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         37.96804","
         -90.046416","
         DON HEIL OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         37.936825","
         -90.119436","
         DON HEIL OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.432704","
         -90.972085","
         FAS-TRIP TRANSPORT","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.601107","
         -91.213948","
         FAS-TRIP TRANSPORT","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.538365","
         -90.998963","
         FAS-TRIP TRANSPORT","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.551827","
         -91.001853","
         FAS-TRIP TRANSPORT","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.535168","
         -90.97714","
         FAS-TRIP TRANSPORT","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.210191","
         -91.171694","
         FAS-TRIP TRANSPORT","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.912635","
         -88.031307","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.024308","
         -88.159974","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.064863","
         -87.884993","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.182531","
         -88.063949","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.807537","
         -88.674624","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.956358","
         -88.108117","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.733103","
         -87.94002","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.823944","
         -88.16664","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.756192","
         -87.715065","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.225785","
         -87.984261","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         42.719312","
         -87.794965","
         WEBER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.144776","
         -87.823922","
         WEBER OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.183315","
         -88.992876","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.054293","
         -89.07507","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.081781","
         -88.911741","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.0897","
         -88.909867","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         42.925663","
         -88.836766","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.011889","
         -89.303191","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.147782","
         -89.287941","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.090172","
         -88.760027","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.014402","
         -88.68903","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.017441","
         -89.299799","
         LOEDER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.591959","
         -88.450413","
         COLE OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.616495","
         -88.49931","
         COLE OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.589931","
         -88.434001","
         COLE OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         42.916658","
         -89.232192","
         COLE OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.494675","
         -88.561471","
         COLE OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.44328","
         -88.85504","
         COLE OIL CO","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.792508","
         -87.993423","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.484048","
         -88.184418","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.48176","
         -88.368638","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.552259","
         -87.939901","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.888188","
         -90.160742","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         40.196847","
         -87.629993","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.483488","
         -88.303632","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         40.569116","
         -87.893214","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         40.776091","
         -87.730704","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.828828","
         -89.544984","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.791919","
         -88.26809","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.405074","
         -88.780661","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.167512","
         -88.379454","
         LANMAN OIL COMPANY I","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         38.61082158","
         -89.52475953","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.84085384","
         -88.92646992","
         LANMAN OIL COMPANY","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         39.54957794","
         -89.29775085","
         LANMAN OIL COMPANY I","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.504413","
         -89.566302","
         COOPER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.531213","
         -89.575291","
         COOPER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.523941","
         -89.5321121","
         COOPER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.513598","
         -89.579578","
         COOPER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.552562","
         -90.597976","
         COOPER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.212873","
         -89.521846","
         COOPER OIL CO INC","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         44.453242","
         -89.295692","
         COOPER OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
,"
         43.191779","
         -89.461354","
         MEFFERT OIL","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59","
         00:00-23:59"
