43.4204,-88.3446
43.3051,-88.8450
43.3070,-88.5187
43.1928,-88.1818
43.3301,-89.0262
43.2073,-88.1599
43.5007,-87.8339
43.4991,-87.8341
43.7435,-87.7232
43.3211,-88.3205
43.0187,-88.4729
43.0610,-88.4045
43.8866,-89.4863
43.4453,-88.6972
43.3344,-88.2848
43.3175,-88.3871
43.2503,-88.1902
43.2824,-88.1975
43.3251,-88.2618
43.1479,-88.0743
43.0602,-87.9265
43.0573,-88.1266
43.0353,-88.1061
43.0899,-88.0282
43.0366,-88.1571
43.0505,-88.3747
43.0116,-88.2009
43.0896,-88.0031
43.1781,-88.0238
43.0715,-87.9137
43.0678,-87.9158
43.0755,-87.9670
43.0849,-87.8874
43.0829,-87.9215
43.1774,-87.9750
43.0537,-87.9472
43.2206,-88.1026
43.1444,-87.9126
43.1629,-88.0051
43.1419,-88.0059
43.1198,-88.0254
43.0981,-87.9873
43.1051,-88.0593
43.0683,-88.0070
43.1184,-87.9161
43.0453,-88.0559
43.3248,-88.1836
43.0900,-88.1455
43.2212,-88.0042
43.1362,-88.2428
43.3239,-88.1729
43.3418,-88.5944
43.2522,-88.3715
40.4415,-74.5308
40.7321,-74.0431
40.8985,-74.2375
43.9636,-88.9413
44.0195,-88.5272
44.0048,-88.5379
43.6744,-87.9413
43.8424,-88.8366
44.2674,-88.9280
44.1340,-88.9975
43.6975,-89.0510
43.5808,-89.7801
43.8426,-89.1199
44.1808,-89.2464
43.7837,-89.3257
45.0929,-87.6469
44.0688,-89.2686
43.4761,-88.8241
43.9590,-89.2183
43.9508,-88.5129
43.7348,-88.7779
43.6329,-88.7476
45.8157,-89.5944
44.0353,-89.5334
43.0434,-89.4042
44.2726,-88.6730
43.8536,-88.9398
43.0234,-87.9229
42.9958,-88.0270
43.0165,-88.1175
44.0174,-90.5015
42.8597,-88.3319
43.1323,-89.3556
43.3756,-87.8935
44.3626,-89.8166
43.7622,-88.4005
44.3346,-88.6381
43.9187,-90.2605
43.7962,-90.0743
43.7159,-89.8955
43.8978,-90.0728
43.3382,-89.3690
43.3929,-89.3948
43.5929,-90.1260
43.7969,-90.0523
43.6182,-89.7838
44.1894,-88.4862
40.5956,-74.2529
40.8759,-74.0711
40.9775,-74.0830
40.6913,-74.2518
40.7803,-74.0459
40.8528,-73.9846
40.6981,-74.2430
40.7262,-74.1609
40.8931,-74.0752
40.9058,-74.1478
40.8129,-74.1945
40.9246,-73.9634
40.9623,-74.0761
40.6517,-74.2374
40.6806,-74.3411
40.5865,-74.2259
40.6444,-74.2117
40.8062,-73.9978
40.8806,-74.0661
40.8690,-74.0706
40.8679,-73.9731
40.8575,-73.9818
40.5667,-74.3325
40.6507,-74.2219
40.5775,-74.5834
40.7301,-74.0434
40.8157,-73.9896
40.9130,-74.0339
40.7183,-74.2836
40.6488,-74.3484
40.8819,-73.9866
40.8160,-74.4001
40.6551,-74.1859
40.9136,-73.9978
40.7014,-74.2296
40.8917,-74.5203
40.1537,-74.0548
40.6313,-74.4314
47.3831,11.7721
-33.3058,151.4199
41.1208,-80.3598
41.4844,-80.4433
40.4402,-80.0841
40.8671,-80.2784
40.2771,-79.8377
40.9465,-79.7457
40.3682,-80.2363
40.6819,-80.1386
40.3148,-79.6188
41.0118,-80.3499
40.7934,-80.1369
47.3280,11.1987
38.6485,-76.9576
39.4250,-77.4157
39.4423,-77.5389
39.4407,-77.4374
39.3609,-77.5317
39.6139,-77.6904
39.3356,-77.0678
39.3761,-77.4091
39.6887,-77.7318
39.4463,-77.0554
38.7343,-77.7705
38.8619,-77.8479
38.7440,-77.5122
38.7736,-77.5012
38.7990,-77.5183
38.6579,-77.4416
37.1242,-76.5313
37.0426,-76.3219
36.7249,-76.6351
37.2823,-76.7191
36.7821,-76.0480
38.7920,-77.6301
37.6144,-77.4911
36.9101,-76.0771
36.8605,-76.3960
36.8827,-76.1837
36.8230,-76.1512
36.8744,-76.3994
36.8101,-76.2001
36.8173,-76.3266
36.8419,-76.1870
36.8046,-76.3212
36.7851,-76.0795
37.4021,-76.8089
37.2623,-77.3246
36.9540,-76.6013
37.2001,-77.3331
36.7698,-76.6068
38.7723,-77.1322
38.9355,-77.5406
36.7440,-76.3454
38.0489,-78.7126
47.2755,11.4340
40.2933,-80.3332
40.2445,-80.1979
39.9587,-80.1745
40.1866,-80.2676
40.1865,-80.2676
40.1307,-80.0003
40.3658,-80.3901
40.2819,-79.5506
40.2662,-79.7187
40.2961,-79.3937
40.2029,-79.4976
39.8987,-80.1397
40.1900,-80.2136
41.0372,-78.3982
40.3220,-78.9152
39.6404,-78.8266
40.1071,-79.3780
41.1898,-79.3930
40.2161,-78.9344
40.2827,-78.9359
40.2640,-78.8534
40.2938,-78.8726
40.2726,-80.1278
40.4509,-80.6152
40.3740,-80.6983
40.4630,-80.6012
40.3730,-80.6137
40.3356,-80.5965
40.3958,-80.5292
40.2590,-80.6407
40.1804,-80.2350
39.9166,-80.7475
40.1157,-80.4275
52.2358,18.2695
45.6984,4.9742
38.4245,-0.4317
37.9583,23.6939
50.2465,19.1296
51.2504,-0.5928
40.7325,22.6058
52.7202,6.5061
37.0639,37.3949
48.8853,2.5047
28.1136,-15.4337
51.8533,4.3044
40.8972,-74.0965
40.9053,-74.2104
40.7212,-74.0815
40.5678,-74.5529
40.5329,-74.3774
40.7794,-74.2380
41.1409,25.4330
48.7746,2.2798
43.5205,5.4471
43.0377,-7.5278
47.1325,9.5217
47.3630,9.0735
51.8797,5.9681
39.6896,20.6601
40.1478,26.4097
50.8767,14.8255
38.9004,22.4484
43.5192,5.4336
-33.0080,151.6426
38.3100,23.6433
53.9325,-0.7826
48.8617,2.1843
43.5285,4.1511
43.1176,5.9367
47.3278,8.7825
47.3273,8.7948
-36.7748,144.2700
46.3544,8.0432
37.9582,23.6850
47.0111,9.5124
50.7191,23.0618
45.5270,5.9737
47.3505,8.7137
52.2193,19.3907
40.7854,-8.5660
41.3310,36.2903
35.5321,24.0761
38.7323,29.7419
40.7197,23.7061
43.3114,5.5776
52.3608,4.8878
37.0577,25.2370
46.0106,8.9046
36.4832,32.0994
50.2619,19.0323
37.9891,23.7483
-32.9757,151.6453
52.1368,21.0986
37.8416,30.8668
41.0853,28.9781
36.4988,36.3639
54.3404,-7.6262
-38.4296,145.8211
47.1231,9.4878
50.4830,19.4309
51.5811,5.0830
48.1975,3.2771
37.8767,23.7577
52.3444,5.6274
36.9349,30.8145
37.8469,22.8980
37.9282,23.1284
35.3272,25.0739
51.8890,17.8435
36.8548,22.6795
38.0139,23.7492
41.3768,-8.1741
51.6290,4.3643
41.2034,28.7599
49.5424,6.1177
37.5075,22.3897
40.6462,22.9238
36.2943,22.9643
38.0110,23.6474
39.0738,20.6899
35.5311,23.8081
39.5910,19.8929
40.8753,26.6551
52.2602,4.7725
36.1779,-5.4898
51.9514,20.4920
47.3884,9.6516
52.1838,4.4580
-33.8102,151.1993
37.3204,-6.0712
40.5826,22.9827
38.8584,-6.3639
38.0609,23.7635
38.5199,27.2757
38.3879,27.1343
-33.7938,151.1959
54.3998,18.5739
51.6239,21.4787
52.1742,-2.2351
36.7692,-2.8275
43.9247,4.9128
51.7577,19.4510
40.1726,21.9720
36.9146,31.1212
-34.4300,150.8924
49.5428,6.1172
43.1080,5.8775
-33.8898,151.2475
45.1953,5.7501
50.6166,2.6864
51.7098,19.4889
46.4525,6.3338
37.0000,35.3498
40.5732,22.9718
39.9926,-0.0548
-33.4938,151.3203
40.7734,22.4259
-33.2679,151.4354
46.3152,6.1919
51.5393,4.7950
28.0688,-16.7240
-33.9090,151.0292
37.7486,29.1067
38.1648,23.4202
51.8248,4.4199
47.5453,7.9254
38.5899,34.6698
-37.6844,144.4333
52.6174,4.7429
-32.8436,151.3745
40.8711,24.1701
38.7218,36.3872
51.7923,4.5524
37.4840,21.6471
-33.7672,150.9521
52.0800,4.9800
38.3703,23.1117
40.5023,21.1921
37.9654,34.6838
41.9796,8.8339
38.4373,22.4239
53.6204,-1.5467
43.6994,7.2565
53.3474,18.4451
51.1113,-1.0442
36.5568,31.9839
51.9587,21.5696
47.5849,9.0577
47.8520,2.6843
37.9377,22.9235
52.3241,-1.9411
42.3128,9.1508
48.6823,2.1735
48.6079,2.3311
52.4338,16.8014
52.3440,21.2652
37.6515,21.6260
48.9039,2.1671
47.5279,7.7004
37.0685,36.2357
50.2870,18.7939
39.7994,22.4976
47.0153,8.6439
39.9692,32.8264
52.2279,5.0255
-29.7658,151.1221
40.9149,29.3036
47.4009,8.6198
28.1455,-15.5608
46.8786,7.5423
47.3706,7.9823
47.0170,4.8361
50.2831,18.6634
48.6840,2.3764
48.9386,2.5126
41.0309,28.8146
42.6561,9.4410
53.9054,15.2023
38.0766,23.7398
47.3289,9.0847
41.0909,23.5163
39.4750,3.1438
40.6840,23.2840
47.2237,7.7782
39.7515,22.2927
50.9544,21.2954
48.8325,2.3644
38.4803,27.1852
40.2827,23.3955
37.5088,22.3842
51.9376,6.4863
35.3314,25.1118
38.0169,23.7553
51.8508,16.5692
47.5454,9.1837
52.4669,16.6724
40.5031,-3.5142
55.7795,-4.3195
55.7644,-4.2049
52.2619,20.9263
48.8119,2.2713
39.6894,22.6925
-34.0801,150.5703
36.6088,34.3157
38.1143,23.8255
28.0980,-15.4427
38.9555,23.1443
38.3754,23.2688
53.7748,-0.2667
37.2822,21.8543
54.3378,18.6025
50.0142,21.0144
47.0071,9.4989
48.9955,2.0813
52.1707,22.2228
36.8462,36.2222
38.6560,32.9180
43.6968,7.2890
43.1309,6.2193
52.9354,-1.0777
52.4035,17.0539
53.1259,23.1348
38.6862,22.4347
50.1247,19.3672
41.4350,33.7976
40.6000,22.9545
47.3339,7.9064
46.2361,6.1236
45.8505,8.9817
41.2802,-8.3701
37.0281,30.6267
-36.4200,150.0644
43.7346,7.2947
52.2339,18.2692
37.8573,23.7523
37.7778,29.0556
46.5419,6.6183
52.0473,5.1143
37.0843,27.4822
49.4095,1.0329
40.7063,29.8704
40.9414,-8.4110
51.0195,16.7540
43.5437,3.7921
48.6301,2.4863
52.2720,20.9659
37.9131,23.7544
49.0875,4.8800
36.2222,-6.0412
47.2556,9.1510
51.9403,15.4925
38.4431,21.3643
38.0079,23.7157
49.9760,20.4399
50.2742,19.1266
40.8636,25.9962
53.3350,14.4241
38.4850,-0.8106
41.3907,-8.3177
51.4199,-1.7255
51.5639,-0.4442
48.7129,2.2984
38.7647,30.5856
50.3384,21.7310
51.6233,20.9736
40.3821,23.0401
40.7839,29.4138
-34.6602,143.5603
55.7969,-4.2736
47.3093,7.8933
47.5128,8.5431
39.3639,21.9347
51.2734,0.0421
43.3919,-4.0210
45.8429,8.9743
38.1275,-0.8617
38.0188,23.9983
39.3594,22.9289
53.0132,18.5614
51.7456,5.6006
48.8880,-0.1913
52.4871,-2.0783
53.2569,-2.9096
52.2028,4.4284
52.2666,4.8003
41.5660,-8.2675
41.5544,-8.4309
-34.7155,143.1479
52.4880,-1.9934
37.9849,23.8512
54.9984,-1.6874
51.7567,-0.4514
39.5548,21.7875
51.0940,16.9795
50.4045,2.7448
52.2593,0.0183
41.4875,-7.9636
38.0309,23.7774
52.2338,6.8353
37.1040,27.3154
50.9080,15.7356
51.9498,4.5503
49.3007,2.6043
48.9437,3.1212
52.2011,5.9306
46.9138,9.7718
37.8903,28.2342
37.6966,31.7268
38.1017,27.7165
52.5165,13.1779
38.5665,-7.9023
52.5682,13.3616
52.5464,13.3454
41.0205,37.4771
47.5220,8.3280
-17.5265,146.0284
52.4452,13.4331
39.4563,29.9349
52.4331,13.2378
53.4486,14.3947
52.5135,13.2661
52.5019,13.4097
52.5428,13.1993
52.5255,13.3569
52.5209,13.3336
52.4445,13.2424
52.5408,13.3934
52.4340,13.3906
52.5436,13.2434
52.4741,13.3388
52.4815,13.4412
52.5635,13.3298
52.4286,13.4798
55.4010,-1.6918
36.4541,29.2894
49.7500,21.5021
52.5791,13.3463
52.5844,13.2879
52.4694,13.4622
52.4971,13.4497
48.6906,2.4544
38.8974,22.4636
42.6753,9.4444
46.4508,8.9405
41.6266,26.6240
51.9939,20.5463
51.6916,5.8821
55.9538,-3.9837
37.8444,23.8211
52.0286,4.3220
47.4768,9.5775
54.5914,17.7062
-35.2531,149.0732
47.3796,9.5445
49.3943,20.9565
37.8341,23.7997
51.4579,-0.4713
51.6735,-0.7884
51.2628,22.5605
-33.5614,148.6678
36.7674,31.4971
51.8700,-1.9635
41.1214,24.8781
39.7460,-8.9346
39.8997,32.8143
28.1449,-15.5603
32.7532,-17.2101
52.4045,17.1175
54.4294,18.5616
37.9479,32.5061
50.9800,-1.4420
41.1860,26.3001
48.8815,2.2802
51.5055,-0.6079
38.3993,23.8637
47.1502,7.2624
41.6449,2.2314
51.8669,-0.4336
39.5685,21.7497
48.8316,2.3159
38.9224,22.2818
47.4075,8.1372
53.6562,-1.8427
-30.2916,153.1184
37.3203,-3.1583
37.7201,22.7247
39.3730,22.9865
38.3810,27.1353
38.0194,23.7353
38.1117,-3.6380
38.9768,20.7461
36.6334,29.1318
39.0588,26.8872
52.6626,17.9247
51.7220,19.4829
50.1002,19.2633
41.9951,-5.6528
49.2750,4.0184
37.8910,32.4711
49.9299,2.1915
-34.8717,138.7004
39.4647,21.8736
37.7976,29.1036
51.9919,4.3568
51.5179,5.9799
39.9607,32.5994
39.5248,-8.9105
36.9212,31.0404
-33.8358,148.6971
49.0107,2.0417
37.9327,32.5256
51.4821,21.1253
39.4747,19.9118
36.8852,27.2673
37.7353,23.9503
51.4787,-0.1687
52.2404,5.4811
47.4993,8.9507
40.3588,-8.5262
38.3321,26.1001
-35.9350,142.4230
-32.2550,148.6119
-37.9011,145.0191
38.5721,23.2062
52.4191,-1.9226
39.9997,-0.0411
53.1807,6.3810
-33.3814,148.0101
52.4749,1.5455
50.1042,19.0077
49.9624,1.6574
52.4282,-2.0166
52.0940,5.2429
43.3997,5.0617
53.3431,14.9864
37.8865,23.7503
48.6383,2.2018
37.8692,23.7396
39.6760,20.8414
41.4275,27.1027
51.2484,-0.5757
-37.6495,143.8846
39.6460,20.8619
36.5527,23.0260
28.3314,-16.3766
47.1125,9.2665
51.5414,14.7400
-29.6935,152.9373
40.8198,24.2510
40.5779,33.6178
47.0662,8.2698
-37.9065,145.3427
53.2652,16.4604
52.2936,-2.1135
52.6784,4.8002
49.9887,20.3395
51.8944,4.5849
48.9353,2.3679
52.2867,21.0913
52.6352,4.7198
37.9365,23.7296
51.2745,4.0402
51.3723,21.7058
37.9995,23.8175
40.9913,28.9196
53.3872,-1.4090
49.5741,20.6632
51.8881,0.8415
50.0798,8.6550
50.1517,8.6621
50.2218,8.6285
50.1757,9.0463
50.0553,8.3117
50.1804,8.6053
50.2338,8.8629
50.1739,8.5235
39.3153,22.2356
50.2899,8.5126
38.5571,28.6080
50.1780,8.9144
50.1330,8.2974
50.0777,8.2213
50.0990,8.7856
50.0898,8.6908
40.9152,-74.0500
50.1000,8.6047
50.0879,8.4584
49.9875,8.2670
50.0242,8.1162
50.3004,8.2367
50.5056,8.0922
50.2216,8.6071
49.8675,7.8203
49.7878,7.6394
49.8420,7.8672
49.6172,7.1589
51.3889,22.2457
50.0752,18.6645
49.8190,7.7214
51.9321,6.5934
50.1196,8.5439
50.1181,8.5417
49.9303,8.4070
50.1867,9.1623
49.9849,8.4295
49.9484,7.9036
53.4365,-1.3472
50.0867,8.7703
50.2319,8.7667
53.1557,22.0524
50.0889,8.8638
42.6694,-8.8110
50.4677,8.1377
50.1323,8.8499
50.3835,8.8828
50.2529,8.6351
50.3664,8.6241
50.0818,8.9864
50.1413,8.6097
46.3306,4.8430
50.1459,8.4298
50.0693,8.8783
51.6567,-2.4269
40.9709,24.3521
50.1235,8.7236
54.7824,-1.5383
50.5838,7.9183
50.4417,7.6663
50.4294,7.8232
49.8170,7.1287
49.6109,1.5512
49.9823,6.9004
49.7548,6.6473
50.4364,8.6807
50.6031,8.0641
49.9219,8.4720
50.0485,8.2414
50.0563,8.1194
50.2087,8.6167
50.2084,8.6153
50.2291,9.3438
50.1290,8.6241
49.9884,7.9777
40.2148,-74.0135
50.0588,8.7889
40.8356,-73.8704
50.3838,8.0704
37.2537,-6.5063
49.9867,8.4167
50.0135,8.6921
49.9138,9.1229
50.0664,8.2691
50.0834,8.2623
50.0621,8.2526
50.0079,8.2921
50.0781,8.6340
50.6645,8.0158
40.6095,22.9574
50.5456,7.1120
49.6575,6.9331
40.6234,-73.9277
49.7803,6.7025
49.8270,6.7542
50.3780,6.9492
50.5722,7.2362
50.4603,7.2229
50.6208,7.4279
50.3143,7.4624
50.3256,7.2137
50.4429,7.4695
50.5999,7.4325
50.3787,7.5828
50.3628,7.5748
50.2849,8.9406
50.1297,8.9218
49.9649,8.0178
50.1337,8.6961
50.0544,8.3115
50.6237,8.8955
49.8974,9.3926
49.3509,8.6306
51.2230,9.4201
49.3446,7.1744
40.7176,-3.7920
49.9962,7.6838
50.5740,8.6852
49.4923,8.3832
49.5113,6.7534
49.5039,8.4128
50.8802,8.0268
49.3378,9.1166
48.5756,7.8180
49.3098,8.4446
49.4557,7.7957
49.0380,8.3938
49.6549,8.3593
49.9560,6.5249
49.2074,7.0220
50.9308,8.4290
50.5526,9.7021
48.5118,9.2042
48.4153,7.8871
48.7586,8.5513
49.1389,10.0627
49.3833,7.0119
49.6438,8.6255
49.6729,8.5974
49.0864,9.2751
49.9931,8.3871
50.0135,8.7942
49.9791,8.0542
49.2991,10.5862
49.8515,7.8929
49.3412,6.9336
50.0272,8.2231
49.7785,10.0661
50.1792,8.4760
38.4817,23.5392
49.9868,9.1578
50.0217,10.2165
40.5795,-74.2861
49.5426,8.6090
49.3305,8.5363
50.4693,8.1374
40.7556,-74.1730
49.4574,8.4320
49.3771,8.5606
50.1475,8.9011
50.4086,9.0132
50.4027,8.8198
50.1903,8.7422
50.2253,8.6773
49.6894,8.6033
49.5159,8.5210
50.7797,19.1455
54.2993,-1.5680
51.9256,10.1429
50.1400,8.5054
50.2431,8.9980
51.1760,9.3563
49.0827,2.3148
49.9268,7.9323
37.5677,29.2795
50.9598,6.2248
50.0451,8.9613
49.9273,7.2793
50.3892,7.5666
50.7130,9.6626
50.7133,9.6596
50.4542,7.8668
50.3576,8.6942
49.9802,8.7365
49.8084,9.8864
50.4862,7.3290
41.0165,29.0301
53.4120,14.5223
40.7449,-73.6067
37.8764,32.5467
-36.4150,148.6177
51.7881,-1.3662
41.2646,36.3807
-33.4192,149.6076
40.1911,32.6912
40.6191,22.9580
54.9142,-2.9180
51.8852,0.9104
48.7970,2.2856
51.8844,4.5224
47.0957,8.5180
54.5313,-6.0292
53.3326,-2.9743
53.4670,-2.9556
52.4900,-2.1497
53.6754,-1.3717
53.3612,-2.9130
-32.8117,151.6393
53.2715,-2.9207
53.3962,-3.1319
50.0413,19.2146
38.9163,22.3040
46.5224,6.6604
51.4925,-0.1371
39.2303,26.2176
55.8973,-3.6078
46.4826,6.7758
57.6824,-2.0056
47.2698,8.8529
53.4534,-1.9838
53.3548,-2.8647
36.6832,34.4172
53.4008,-3.0557
53.3396,-1.2960
-35.9123,145.6902
50.5403,3.0739
47.4672,7.8006
52.0394,21.4944
51.4015,-0.2674
36.8902,22.8013
35.3986,25.0140
52.7627,-0.8923
52.7474,-2.7171
53.4734,-2.2827
38.3258,-0.7671
46.5578,6.6358
49.6220,20.7196
50.3927,19.2322
-35.1263,147.3547
51.7635,-1.5820
51.4235,-0.9341
52.9172,-1.0092
40.6060,43.0981
-21.0986,149.1811
-33.4843,150.1351
50.7191,-2.4424
51.8251,-3.0289
-29.4851,153.2005
-24.1191,148.0947
56.2513,-3.1485
51.4911,-0.6825
